WN;BRI1_1C;BRI1_1E;BRI1_2C;BRI1_2E;BRI1_3C;BRI1_3E;BRI1_4C;BRI1_4E;BRI1_5C;BRI1_5E;BRI2_1C;BRI2_1E;BRI2_1RC ;BRI2_1RE;BRI2_2C;BRI2_2E;BRI2_3C;BRI2_3E;BRI2_4C;BRI2_4E;BRI2_5C;BRI2_5E;BRI3_1C;BRI3_1E;BRI3_2C;BRI3_2E;BRI3_3C;BRI3_3E;BRI3_4C;BRI3_4E;BRI3_5C;BRI3_5E
3820,521283;0,015506;0,019285;0,013878;0,019873;0,014349;0,021856;0,018413;0,006514;0,010415;0,024305;0,01383;0,02652;0,011744;0,02419;0,014748;0,027058;0,018707;0,022304;0,014637;0,018152;0,01094;0,026903;0,00788;0,025203;0,019053;0,026196;0,014573;0,024487;0,017921;0,021533;0,008194;0,024839
3822,384952;0,01567;0,019399;0,013858;0,019631;0,014163;0,021918;0,018602;0,006632;0,010385;0,024451;0,013838;0,026641;0,011528;0,024255;0,01452;0,027109;0,018455;0,022339;0,014984;0,017722;0,011547;0,026764;0,007803;0,025046;0,018923;0,026565;0,014727;0,025011;0,017994;0,021712;0,007997;0,025072
3824,248621;0,015597;0,019332;0,01377;0,019139;0,013852;0,021947;0,018544;0,006577;0,010139;0,024353;0,013724;0,026418;0,011245;0,024194;0,014164;0,027018;0,01781;0,022186;0,015209;0,01734;0,011973;0,026527;0,007479;0,024728;0,018683;0,026598;0,014985;0,025177;0,017899;0,021699;0,007852;0,025187
3826,11229;0,015338;0,019093;0,013671;0,018636;0,013567;0,02192;0,018265;0,006378;0,009751;0,024074;0,013497;0,025948;0,01103;0,024029;0,013802;0,026824;0,017075;0,021941;0,015153;0,017175;0,011974;0,026281;0,007068;0,024415;0,018469;0,026238;0,01523;0,024872;0,01767;0,021483;0,00781;0,025098
3827,975959;0,015032;0,01877;0,013645;0,018374;0,013457;0,021864;0,017912;0,006128;0,009343;0,023763;0,013223;0,025445;0,011008;0,023858;0,013584;0,02665;0,016621;0,021742;0,014796;0,017302;0,011524;0,026136;0,00678;0,024273;0,018412;0,025616;0,01535;0,024185;0,017437;0,021137;0,007885;0,024816
3829,839628;0,01483;0,018502;0,013757;0,018486;0,013593;0,021842;0,017675;0,005938;0,009053;0,023582;0,013012;0,025133;0,011218;0,023816;0,013623;0,026639;0,016685;0,021701;0,014292;0,017664;0,01085;0,02617;0,006768;0,024383;0,018567;0,025001;0,01531;0,02339;0,017354;0,020795;0,008049;0,024457
3831,703297;0,014822;0,018411;0,014014;0,018909;0,01393;0,021906;0,017687;0,005891;0,008981;0,023624;0,012967;0,025143;0,011589;0,023988;0,013933;0,026865;0,017225;0,021841;0,013908;0,018106;0,010329;0,026396;0,007055;0,024689;0,018885;0,024676;0,01518;0,022834;0,017504;0,020601;0,008253;0,024189
3833,566966;0,014992;0,01855;0,014345;0,019422;0,014321;0,022057;0,017944;0,006007;0,009157;0,023864;0,013132;0,025448;0,011964;0,024352;0,014415;0,027266;0,017942;0,022094;0,013879;0,018439;0,010282;0,026741;0,007512;0,025034;0,01924;0,024801;0,015091;0,022767;0,017838;0,020647;0,008433;0,024147
3835,430634;0,015235;0,018869;0,014627;0,019752;0,014585;0,022239;0,018308;0,006236;0,009519;0,024175;0,013457;0,02588;0,012178;0,024768;0,014884;0,027666;0,018454;0,022337;0,014272;0,018531;0,010784;0,027076;0,007922;0,025249;0,01949;0,025329;0,015147;0,023215;0,018192;0,020932;0,008531;0,024358
3837,294303;0,015414;0,019241;0,014735;0,019726;0,014598;0,022369;0,01858;0,006486;0,009933;0,024394;0,013806;0,026219;0,012139;0,02504;0,01515;0,027857;0,018512;0,022458;0,014934;0,018362;0,011607;0,02727;0,008081;0,02524;0,019548;0,026024;0,01535;0,02395;0,018376;0,021352;0,008517;0,024726
3839,157972;0,015436;0,019515;0,014602;0,019356;0,01435;0,02239;0,018614;0,006659;0,010244;0,024402;0,014022;0,0263;0,011876;0,025026;0,015112;0,027723;0,018139;0,022407;0,015558;0,018027;0,01233;0,027246;0,007895;0,025037;0,019413;0,026574;0,015594;0,024602;0,018288;0,021739;0,008401;0,025077
3841,021641;0,015293;0,019591;0,014257;0,018828;0,013961;0,022304;0,018394;0,006685;0,010334;0,024189;0,014007;0,026097;0,011525;0,024714;0,014809;0,027311;0,017604;0,022213;0,015847;0,017693;0,012558;0,02702;0,007433;0,024768;0,019163;0,026744;0,015726;0,024838;0,017973;0,021932;0,008247;0,025257
3842,88531;0,015066;0,019462;0,013826;0,018404;0,013619;0,02217;0,018047;0,006549;0,010175;0,02385;0,013774;0,025729;0,011269;0,024241;0,014418;0,026822;0,017252;0,021959;0,015673;0,017522;0,012143;0,026697;0,006889;0,024582;0,018915;0,026488;0,015649;0,024536;0,017599;0,021847;0,008146;0,025208
3844,748979;0,014879;0,019214;0,013474;0,018285;0,01349;0,022073;0,017771;0,006292;0,009846;0,023539;0,013443;0,025402;0,011239;0,023824;0,014163;0,026506;0,017295;0,021738;0,015155;0,0176;0,011266;0,02642;0,006495;0,024572;0,018772;0,025962;0,015398;0,023851;0,017366;0,021526;0,00818;0,024996
3846,612648;0,014832;0,01898;0,013344;0,018511;0,013633;0,022073;0,017726;0,006002;0,009501;0,023384;0,013178;0,025304;0,011459;0,02365;0,014203;0,026531;0,017698;0,021616;0,014598;0,017905;0,010347;0,026312;0,006417;0,024734;0,018784;0,025447;0,015125;0,023135;0,017388;0,021124;0,008374;0,024773
3848,476317;0,014953;0,018875;0,013485;0,018961;0,013971;0,022168;0,017954;0,005785;0,009304;0,023435;0,013099;0,02551;0,011829;0,023776;0,014547;0,026895;0,018211;0,021618;0,014333;0,018313;0,009825;0,026421;0,006672;0,024982;0,018947;0,025197;0,015014;0,022764;0,017642;0,02084;0,008667;0,024688
3850,339986;0,015184;0,01894;0,013835;0,019422;0,014331;0,022298;0,018358;0,005726;0,009354;0,023646;0,013228;0,025949;0,012178;0,024109;0,015038;0,027429;0,018539;0,021733;0,014532;0,018656;0,009933;0,026698;0,007135;0,025208;0,01921;0,025321;0,015163;0,022947;0,017984;0,020826;0,008932;0,02481
3852,203655;0,015417;0,019132;0,014248;0,01971;0,014528;0,022378;0,01876;0,005856;0,009638;0,023911;0,013478;0,026438;0,012347;0,024467;0,015434;0,027886;0,018516;0,021927;0,015115;0,018795;0,010591;0,027031;0,007595;0,025332;0,0195;0,025733;0,015518;0,023626;0,018246;0,021105;0,009032;0,025088
3854,067324;0,015548;0,019351;0,014561;0,019752;0,014463;0,022343;0,018991;0,006134;0,010031;0,024123;0,013716;0,026767;0,012267;0,02468;0,015534;0,028077;0,018197;0,022154;0,01579;0,018674;0,011459;0,027289;0,007859;0,02533;0,019745;0,026205;0,015892;0,024513;0,018329;0,021552;0,008891;0,025384
3855,930993;0,015536;0,019492;0,014672;0,019605;0,014169;0,022185;0,018968;0,006458;0,010355;0,024225;0,013838;0,026801;0,011984;0,024685;0,015285;0,027957;0,017806;0,022362;0,016204;0,018344;0,012126;0,02739;0,007837;0,025235;0,019884;0,026489;0,016078;0,025235;0,018242;0,02195;0,008546;0,025552
3857,794662;0,015418;0,019496;0,014578;0,019405;0,013796;0,021967;0,018727;0,006701;0,01046;0,024229;0,013823;0,026545;0,011635;0,024543;0,014809;0,027638;0,017586;0,022499;0,016133;0,017942;0,012319;0,02733;0,007575;0,025104;0,019885;0,026445;0,015969;0,025513;0,018084;0,022096;0,008134;0,025514
3859,65833;0,015288;0,019378;0,01438;0,01928;0,013535;0,021794;0,018391;0,00677;0,010297;0,024193;0,013734;0,026137;0,011379;0,024392;0,014343;0,027318;0,017654;0,022531;0,015596;0,017623;0,01202;0,027183;0,007219;0,024995;0,019754;0,026106;0,015627;0,025286;0,017965;0,021907;0,007829;0,025299
3861,521999;0,015244;0,019211;0,014216;0,019285;0,013524;0,021766;0,018106;0,006648;0,009941;0,024181;0,013668;0,025782;0,011319;0,024358;0,014107;0,027166;0,017942;0,02246;0,014838;0,017499;0,01145;0,027061;0,006943;0,024952;0,019542;0,025659;0,015243;0,024723;0,017937;0,021474;0,007753;0,025026
3863,385668;0,01533;0,019091;0,014199;0,019394;0,013777;0,021929;0,017981;0,006407;0,009559;0,024229;0,013689;0,025652;0,011459;0,024476;0,01419;0,027242;0,018261;0,022329;0,014208;0,017589;0,01093;0,027051;0,006862;0,024999;0,019331;0,025345;0,015027;0,024121;0,017976;0,021018;0,007916;0,024838
3865,249337;0,015515;0,01909;0,014348;0,019527;0,01418;0,022245;0,018046;0,006169;0,009329;0,02433;0,013789;0,025799;0,011711;0,024676;0,014511;0,027481;0,018425;0,022212;0,013973;0,017818;0,010714;0,027178;0,006989;0,025137;0,019211;0,025334;0,015081;0,023765;0,018009;0,020781;0,008209;0,024829
3867,113006;0,01571;0,01922;0,014589;0,019616;0,01455;0,022603;0,018257;0,006045;0,009356;0,024442;0,013895;0,026137;0,011943;0,024835;0,014875;0,027741;0,018362;0,022171;0,014202;0,018058;0,01087;0,027385;0,007238;0,025336;0,019233;0,025647;0,015342;0,02379;0,017975;0,020897;0,008468;0,025003
3868,976675;0,015817;0,019436;0,01479;0,019641;0,014721;0,022864;0,018522;0,006077;0,009623;0,024516;0,013924;0,026484;0,01205;0,024853;0,015081;0,027888;0,018137;0,02223;0,01474;0,018199;0,011278;0,027566;0,007476;0,025534;0,019382;0,026148;0,01563;0,02414;0,017864;0,021315;0,008564;0,025274
3870,840344;0,015787;0,019649;0,014836;0,019635;0,014626;0,022924;0,018739;0,006212;0,009997;0,02452;0,013835;0,026662;0,011999;0,024715;0,015041;0,027861;0,017895;0,022349;0,015311;0,0182;0,011707;0,027626;0,007584;0,025656;0,019579;0,026613;0,015763;0,024613;0,017722;0,021822;0,008467;0,025521
3872,704013;0,015648;0,019774;0,014686;0,019645;0,014325;0,022771;0,018832;0,006337;0,010302;0,024447;0,013662;0,026588;0,011838;0,024495;0,014815;0,027695;0,017762;0,022455;0,01566;0,018113;0,011947;0,027533;0,007513;0,025648;0,019712;0,026844;0,015667;0,024966;0,017618;0,022152;0,008256;0,025648
3874,567682;0,015486;0,019765;0,014399;0,019699;0,013971;0,022495;0,018777;0,006345;0,010398;0,02432;0,01349;0,026317;0,011665;0,024315;0,014568;0,027489;0,017777;0,022483;0,015682;0,018041;0,011899;0,027341;0,007295;0,025511;0,019699;0,026762;0,015424;0,025041;0,0176;0,022131;0,008065;0,025627
3876,431351;0,015396;0,01964;0,014095;0,019782;0,013731;0,022245;0,018609;0,006202;0,010253;0,024177;0,013406;0,026016;0,011569;0,024276;0,014468;0,027347;0,01789;0,02242;0,01545;0,018083;0,011609;0,027164;0,007019;0,02532;0,019533;0,026435;0,015216;0,024827;0,017681;0,021774;0,008002;0,025506
3878,29502;0,015422;0,01947;0,013896;0,019842;0,013703;0,022156;0,018407;0,005971;0,009953;0,024063;0,013445;0,025867;0,011585;0,024399;0,014588;0,027333;0,018017;0,022323;0,015155;0,018267;0,011228;0,027111;0,006787;0,025186;0,019292;0,026035;0,015209;0,024461;0,017835;0,02128;0,008091;0,025378
3880,158689;0,015535;0,019348;0,013863;0,019828;0,01387;0,022277;0,018267;0,005782;0,009653;0,024018;0,013566;0,025972;0,011683;0,024624;0,014869;0,02744;0,0181;0,022279;0,014995;0,018526;0,010934;0,027225;0,006672;0,025204;0,019095;0,025754;0,015454;0,024153;0,018029;0,020925;0,008265;0,025328
3882,022357;0,015642;0,019347;0,01397;0,019723;0,014115;0,022536;0,018259;0,005756;0,009498;0,024059;0,01368;0,026294;0,011787;0,024842;0,015159;0,027603;0,018134;0,022349;0,015061;0,018733;0,010852;0,027451;0,006695;0,025385;0,019042;0,025707;0,01585;0,024078;0,01823;0,020914;0,008408;0,025396
3883,886026;0,015648;0,01948;0,01413;0,019559;0,014283;0,022784;0,018391;0,005931;0,009545;0,024175;0,013703;0,026674;0,011828;0,024949;0,015303;0,027733;0,018148;0,022525;0,015306;0,018764;0,011004;0,02766;0,006819;0,02564;0,019151;0,025887;0,016209;0,024285;0,018407;0,021267;0,008429;0,025556
3885,749695;0,015511;0,019691;0,014249;0,019399;0,014267;0,022874;0,0186;0,006234;0,00974;0,024324;0,013604;0,026921;0,01178;0,024898;0,015224;0,02776;0,018164;0,022723;0,015578;0,018577;0,011309;0,027719;0,006977;0,025822;0,01935;0,026183;0,016359;0,024676;0,018524;0,02181;0,008309;0,02573
3887,613364;0,015271;0,019879;0,01428;0,019312;0,014067;0,022749;0,018778;0,006516;0,009951;0,024448;0,01343;0,026912;0,01168;0,024713;0,014965;0,02766;0,018177;0,022832;0,015711;0,018238;0,011621;0,027569;0,007094;0,02581;0,019521;0,026442;0,016241;0,025048;0,018542;0,022266;0,008109;0,02583
3889,477033;0,015035;0,019952;0,014244;0,019333;0,013792;0,022479;0,01883;0,006633;0,010047;0,024496;0,013278;0,026658;0,011604;0,024472;0,014656;0,027474;0,018166;0,022782;0,015621;0,0179;0,011792;0,027267;0,007122;0,02559;0,01957;0,026547;0,015931;0,025197;0,018437;0,022406;0,007938;0,025793
3891,340702;0,014919;0,019868;0,014212;0,019453;0,013603;0,022228;0,018721;0,006523;0,00997;0,024456;0,013243;0,026299;0,011624;0,024271;0,014445;0,027292;0,018126;0,022596;0,015347;0,017725;0,011739;0,026965;0,007057;0,025274;0,019487;0,026472;0,015589;0,025024;0,018235;0,022176;0,00789;0,025615
3893,204371;0,014985;0,019669;0,014251;0,019627;0,013636;0,022152;0,018509;0,006245;0,009774;0,024367;0,01337;0,026025;0,011767;0,024185;0,014426;0,027221;0,018094;0,022382;0,01503;0,017808;0,011481;0,026838;0,006941;0,025047;0,01935;0,026283;0,015369;0,024596;0,018018;0,021718;0,008005;0,025356
3895,06804;0,015207;0,019461;0,014385;0,019794;0,013924;0,022315;0,018316;0,005944;0,009588;0,024305;0,013625;0,025979;0,011993;0,024242;0,014599;0,027342;0,018125;0,022274;0,014841;0,018123;0,011142;0,026991;0,006841;0,025063;0,019278;0,0261;0,015341;0,024121;0,017898;0,021296;0,008249;0,025117
3896,931709;0,015487;0,019363;0,014572;0,019902;0,014375;0,022642;0,018265;0,005778;0,00955;0,024345;0,013914;0,026182;0,012208;0,024416;0,014885;0,02766;0,018254;0,022354;0,014892;0,018535;0,010891;0,027396;0,006824;0,025349;0,019362;0,026032;0,015471;0,023849;0,01796;0,021149;0,008533;0,025002
3898,795378;0,015706;0,019445;0,014735;0,019925;0,014816;0,022964;0,018413;0,005831;0,009719;0,024522;0,014127;0,026531;0,012308;0,024643;0,015168;0,028097;0,018452;0,022603;0,015183;0,018865;0,010868;0,027903;0,006916;0,025787;0,019599;0,026126;0,01566;0,023951;0,018202;0,021368;0,008752;0,025074
3900,659047;0,015786;0,019686;0,014804;0,019865;0,015071;0,023114;0,018709;0,006076;0,010036;0,0248;0,014191;0,026857;0,012226;0,024844;0,015347;0,028505;0,018625;0,022905;0,015596;0,018977;0,011107;0,02831;0,007088;0,02617;0,019894;0,026353;0,0158;0,024426;0,018521;0,02185;0,008824;0,025323
3902,522716;0,015723;0,019978;0,014758;0,019744;0,015046;0,023021;0,01902;0,006391;0,010353;0,025088;0,014099;0,027014;0,011966;0,024958;0,015372;0,028727;0,018666;0,023113;0,015945;0,018835;0,011513;0,028457;0,007263;0,026317;0,020109;0,026623;0,015831;0,025093;0,018756;0,02236;0,00872;0,025665
3904,386384;0,01558;0,020183;0,014635;0,019597;0,014771;0,022755;0,019197;0,006632;0,010507;0,025281;0,013912;0,026946;0,011609;0,024966;0,015255;0,02867;0,018525;0,023126;0,016068;0,018513;0,011899;0,028302;0,007351;0,026177;0,02014;0,026831;0,015757;0,025676;0,01878;0,022657;0,008472;0,025972
3906,250053;0,015444;0,020196;0,014503;0,019461;0,014376;0,022475;0,019158;0,006705;0,01041;0,02532;0,013721;0,026702;0,011283;0,024892;0,015057;0,02835;0,018253;0,022939;0,015891;0,018157;0,01208;0,027938;0,007295;0,025846;0,019971;0,026905;0,015621;0,025932;0,018581;0,022612;0,008163;0,026121
3908,113722;0,015376;0,020009;0,014424;0,01937;0,014027;0,022334;0,01893;0,006613;0,0101;0,025219;0,013611;0,026403;0,011116;0,024794;0,014855;0,027897;0,017984;0,022641;0,01547;0,017913;0,011965;0,027542;0,007102;0,025515;0,019687;0,02683;0,015477;0,025767;0,018274;0,022267;0,007901;0,026054
3909,977391;0,015385;0,019709;0,014413;0,019347;0,013841;0,022392;0,018639;0,00644;0,009724;0,025057;0,013617;0,026172;0,011182;0,024733;0,014715;0,027498;0,01786;0,022357;0,014965;0,017868;0,011608;0,027288;0,006849;0,02535;0,019415;0,026654;0,015369;0,025271;0,01805;0,021798;0,007777;0,025802
3911,84106;0,015436;0,019442;0,014442;0,019399;0,013844;0,022588;0,018436;0,006295;0,00946;0,024932;0,013716;0,026087;0,011474;0,02474;0,014668;0,027313;0,017942;0,022184;0,014571;0,018025;0,01118;0,02727;0,00664;0,025413;0,019264;0,026459;0,015324;0,024673;0,018054;0,021419;0,007835;0,025479
3913,704729;0,015479;0,019333;0,014458;0,019508;0,013968;0,022787;0,01842;0,006249;0,009429;0,024905;0,013845;0,026158;0,011903;0,0248;0,0147;0,027403;0,018173;0,022147;0,014439;0,018315;0,010881;0,02747;0,006554;0,02563;0,019266;0,026327;0,015356;0,024223;0,018301;0,021274;0,008045;0,025226
3915,568398;0,015488;0,01943;0,014427;0,019639;0,014105;0,022868;0,018587;0,006301;0,009634;0,024968;0,013935;0,026346;0,012328;0,024867;0,014762;0,027703;0,01841;0,022207;0,014608;0,018633;0,010829;0,027779;0,006601;0,025855;0,019376;0,026303;0,01547;0,024079;0,018653;0,021382;0,008317;0,025151
3917,432067;0,015475;0,019675;0,014353;0,019747;0,014173;0,022802;0,018838;0,006386;0,009965;0,025058;0,013943;0,026591;0,012609;0,024891;0,014792;0,028066;0,018512;0,022295;0,014993;0,018885;0,011011;0,028062;0,006722;0,02596;0,019506;0,026385;0,015652;0,02425;0,0189;0,021651;0,008532;0,025274
3919,295736;0,015479;0,019947;0,014276;0,019795;0,01415;0,022658;0,019036;0,006428;0,01026;0,025096;0,013875;0,026835;0,012658;0,024855;0,014753;0,028337;0,018426;0,022363;0,01543;0,01901;0,011294;0,028221;0,006829;0,025909;0,019591;0,026527;0,015862;0,024613;0,018878;0,021944;0,008599;0,025526
3921,159405;0,015539;0,02012;0,014246;0,019771;0,014076;0,022554;0,01908;0,006384;0,010396;0,025047;0,013771;0,027034;0,012473;0,02479;0,014655;0,02843;0,018218;0,022402;0,01575;0,018994;0,011516;0,028234;0,006857;0,025768;0,019619;0,026666;0,016039;0,024989;0,018575;0,022153;0,008495;0,025787
3923,023074;0,01566;0,020129;0,014283;0,019687;0,014012;0,022571;0,018955;0,006278;0,010339;0,024933;0,013687;0,027154;0,012136;0,02476;0,014551;0,028363;0,018024;0,022441;0,015853;0,018862;0,011577;0,028148;0,006809;0,025648;0,019637;0,026754;0,01612;0,025236;0,018138;0,022244;0,008278;0,025951
3924,886743;0,015813;0,019996;0,014369;0,019578;0,013996;0,022707;0,018727;0,006179;0,010157;0,024824;0,013661;0,027171;0,011782;0,024816;0,014517;0,028225;0,017963;0,022506;0,015749;0,018668;0,011494;0,028041;0,006752;0,025626;0,019705;0,026781;0,016074;0,025302;0,017791;0,02225;0,008057;0,025981
3926,750412;0,015938;0,019809;0,014449;0,019486;0,014017;0,022877;0,018505;0,006161;0,009962;0,024781;0,013695;0,027081;0,011538;0,02496;0,014599;0,028122;0,018054;0,022599;0,015536;0,018475;0,011375;0,027977;0,006767;0,025704;0,019855;0,026771;0,01592;0,025223;0,017704;0,022224;0,007937;0,025917
3928,61408;0,01598;0,019666;0,014472;0,019439;0,014031;0,022973;0,018378;0,006254;0,009851;0,024824;0,013766;0,026908;0,011478;0,025131;0,014783;0,028106;0,018211;0,022692;0,015343;0,018341;0,01134;0,027973;0,006888;0,02581;0,02006;0,026767;0,015725;0,025084;0,017901;0,0222;0,007968;0,025848
3930,477749;0,015912;0,019627;0,014417;0,019447;0,014;0,02294;0,018381;0,006428;0,00985;0,024915;0,013837;0,026705;0,01159;0,025237;0,014988;0,028157;0,018302;0,022743;0,015261;0,018301;0,011437;0,027997;0,007072;0,025858;0,020249;0,026799;0,015571;0,024962;0,01825;0,02217;0,008126;0,025843
3932,341418;0,01575;0,019685;0,014309;0,019502;0,01392;0,022803;0,018486;0,006605;0,009917;0,024988;0,013887;0,026546;0,011792;0,025206;0,015106;0,028206;0,018239;0,022726;0,015298;0,018354;0,011616;0,027995;0,007211;0,025809;0,020342;0,026863;0,015515;0,024897;0,018551;0,022103;0,008332;0,025914
3934,205087;0,015546;0,019787;0,0142;0,019587;0,013831;0,022658;0,018633;0,006705;0,009977;0,024996;0,013919;0,026491;0,011977;0,025034;0,015061;0,028188;0,018044;0,022653;0,015386;0,018466;0,011758;0,027929;0,007204;0,025696;0,020295;0,026926;0,015563;0,024891;0,018658;0,021981;0,008495;0,026006
3936,068756;0,015367;0,019869;0,014143;0,019684;0,013795;0,022606;0,018761;0,00669;0,009973;0,024944;0,01395;0,026561;0,01206;0,024799;0,01486;0,028092;0,017833;0,022565;0,015432;0,018579;0,011763;0,027805;0,007022;0,025604;0,02013;0,026944;0,015672;0,02492;0,018558;0,021831;0,008561;0,026039
3937,932425;0,015271;0,019896;0,014155;0,019781;0,01385;0,022692;0,018838;0,006578;0,009903;0,024883;0,013994;0,026725;0,012023;0,024617;0,014598;0,027969;0,017744;0,022515;0,015374;0,018642;0,011615;0,027673;0,00674;0,025612;0,019918;0,026899;0,015782;0,024964;0,018371;0,021715;0,00853;0,025967
3939,796094;0,015288;0,019878;0,014215;0,019866;0,013983;0,022883;0,018864;0,006434;0,00981;0,024875;0,014046;0,026914;0,011912;0,02458;0,014412;0,027898;0,017848;0,022536;0,015219;0,018633;0,011401;0,027606;0,006504;0,02574;0,019746;0,026815;0,015849;0,02501;0,018261;0,021704;0,008443;0,025813
3941,659763;0,015404;0,01985;0,014274;0,019925;0,014136;0,023092;0,018858;0,006328;0,009756;0,024946;0,014078;0,027058;0,011811;0,024701;0,014411;0,027937;0,018103;0,022629;0,015034;0,018569;0,011252;0,027656;0,006448;0,025936;0,01968;0,026746;0,015867;0,025049;0,018329;0,02183;0,00835;0,025662
3943,523432;0,015574;0,019844;0,01429;0,019945;0,014239;0,02323;0,018845;0,006294;0,009779;0,025066;0,014058;0,027114;0,011786;0,024905;0,01461;0,028081;0,018374;0,022759;0,014904;0,018495;0,011268;0,027824;0,006614;0,026104;0,019734;0,02675;0,015862;0,025071;0,018548;0,02206;0,008283;0,02561
3945,387101;0,01573;0,019866;0,014254;0,019915;0,014249;0,023254;0,01884;0,006322;0,009874;0,025167;0,013976;0,027085;0,011855;0,025073;0,014919;0,028261;0,01852;0,022877;0,01488;0,018455;0,011453;0,028049;0,006921;0,026161;0,019875;0,026843;0,015863;0,025068;0,018785;0,022305;0,008246;0,0257
3947,25077;0,015813;0,019894;0,014194;0,019844;0,014175;0,023181;0,018852;0,006364;0,010002;0,025193;0,013854;0,027011;0,011981;0,025114;0,015181;0,028383;0,018469;0,022939;0,014951;0,018469;0,011712;0,028235;0,007203;0,026084;0,020046;0,026989;0,01588;0,025037;0,018887;0,022464;0,008233;0,025892
3949,114439;0,015794;0,0199;0,014159;0,019756;0,014065;0,023069;0,018879;0,006369;0,010114;0,025135;0,013741;0,026937;0,012094;0,025016;0,015259;0,02838;0,01826;0,022924;0,015055;0,018516;0,011916;0,028299;0,007307;0,025916;0,020191;0,027116;0,0159;0,024998;0,018776;0,022474;0,008243;0,026084
